rownames,score,unemp,wage,distance,tuition,education,gender_male,ethnicity_hispanic,ethnicity_other,fcollege_yes,mcollege_yes,home_yes,urban_yes,income_low,region_west
1358,66.47000122070312,10.800000190734863,8.260000228881836,4.0,0.6154699921607971,13,True,False,True,True,True,True,False,True,False
1359,55.16999816894531,10.800000190734863,8.260000228881836,4.0,0.6154699921607971,13,False,False,True,False,False,True,False,True,False
1360,34.33000183105469,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,13,True,False,True,True,False,True,False,True,False
1361,44.79999923706055,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,12,True,False,True,False,False,True,False,True,False
1362,40.220001220703125,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,12,False,False,True,False,False,True,False,True,False
1363,49.83000183105469,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,16,False,False,True,False,True,True,False,False,False
1364,52.45000076293945,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,12,True,False,True,False,True,True,False,False,False
1365,61.810001373291016,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,16,False,False,True,False,False,True,False,True,False
1366,48.33000183105469,8.5,8.260000228881836,2.5999999046325684,0.6154699921607971,16,False,False,True,True,True,False,False,True,False
1367,59.41999816894531,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,12,False,False,True,False,False,True,False,True,False
1368,46.11000061035156,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,13,False,False,True,False,False,True,False,True,False
1369,34.41999816894531,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,12,True,False,True,False,False,True,False,True,False
1370,67.0,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,13,False,False,True,False,False,True,False,True,False
1371,50.34999847412109,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,14,True,False,True,False,False,True,False,True,False
1372,58.91999816894531,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,12,True,False,True,False,False,False,False,True,False
1373,62.95000076293945,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,16,False,False,True,False,True,True,False,True,False
1374,40.4900016784668,14.899999618530272,8.260000228881836,2.5999999046325684,0.6154699921607971,12,False,False,True,False,False,True,False,True,False
1375,41.20000076293945,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,True,False,False,False,False,True,False,True,False
1376,44.33000183105469,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,False,False,False,False,False,False,False,True,False
1377,44.900001525878906,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,13,False,False,True,False,False,True,False,False,False
1378,46.720001220703125,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,14,False,False,False,False,False,True,False,True,False
1379,36.560001373291016,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,True,False,False,True,False,False,False,True,False
1380,45.59000015258789,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,True,False,True,False,False,True,False,True,False
1381,35.33000183105469,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,False,False,False,False,False,True,False,True,False
1382,41.720001220703125,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,False,False,False,False,False,True,False,True,False
1383,56.970001220703125,6.099999904632568,7.489999771118164,1.0,0.8048499822616577,12,False,False,True,False,False,True,False,True,False
1384,44.09999847412109,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,13,False,True,False,True,False,False,False,True,False
1385,33.599998474121094,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,12,True,False,True,False,False,True,False,True,False
1386,37.27999877929688,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,12,True,False,True,False,False,True,False,True,False
1387,41.06999969482422,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,13,False,False,False,False,False,True,False,True,False
1388,49.0099983215332,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,12,False,False,True,False,False,True,False,True,False
1389,42.84000015258789,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,12,False,False,True,False,False,False,False,True,False
1390,39.66999816894531,13.399999618530272,8.260000228881836,3.200000047683716,0.6154699921607971,12,False,False,True,False,False,True,False,False,False
1391,47.7400016784668,9.5,7.400000095367432,3.0,0.8833699822425842,17,False,False,True,True,False,True,False,False,False
1392,53.16999816894531,9.5,7.400000095367432,3.0,0.8833699822425842,14,False,False,True,False,False,True,False,True,False
1393,47.90999984741211,9.5,7.400000095367432,3.0,0.8833699822425842,14,False,False,True,False,True,True,False,False,False
1394,60.88999938964844,9.5,7.400000095367432,3.0,0.8833699822425842,16,True,False,True,True,False,True,False,True,False
1395,62.13999938964844,11.5,7.489999771118164,5.0,0.8048499822616577,16,True,False,True,False,False,True,False,True,False
1396,57.97999954223633,11.5,7.489999771118164,5.0,0.8048499822616577,12,False,False,True,False,False,True,False,True,False
1397,47.630001068115234,11.5,7.489999771118164,5.0,0.8048499822616577,12,False,False,True,False,False,True,False,True,False
1398,53.91999816894531,11.5,7.489999771118164,5.0,0.8048499822616577,12,False,False,True,False,False,True,False,True,False
1399,47.31999969482422,11.5,7.489999771118164,5.0,0.8048499822616577,14,False,False,False,False,False,True,False,True,False
1400,54.2400016784668,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,16,False,False,True,False,False,True,False,True,False
1401,48.970001220703125,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,True,False,True,False
1402,52.130001068115234,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,13,False,False,True,False,True,True,False,True,False
1403,49.43999862670898,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,12,True,False,True,False,False,True,False,True,False
1404,66.0199966430664,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,True,False,True,False
1405,49.68999862670898,9.600000381469728,9.06999969482422,5.0,0.6697499752044678,15,True,False,True,False,False,True,False,False,False
1406,51.709999084472656,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,True,False,True,False,False,True,False,True,False
1407,37.310001373291016,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,True,False,True,True,True,False,False,True,False
1408,47.77999877929688,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,16,True,False,True,False,False,True,False,True,False
1409,55.9900016784668,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,True,False,True,False
1410,33.790000915527344,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,False,False,True,False
1411,59.45000076293945,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,14,True,False,True,False,False,False,False,True,False
1412,60.459999084472656,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,True,False,True,False
1413,45.43999862670898,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,True,False,True,False,False,True,False,True,False
1414,58.18999862670898,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,13,False,False,True,False,False,True,False,True,False
1415,58.459999084472656,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,True,False,True,False,False,True,False,True,False
1416,53.09000015258789,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,False,False,True,False,False,False,False,True,False
1417,47.88999938964844,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,17,True,False,False,False,False,False,False,True,False
1418,57.93999862670898,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,12,True,False,True,False,False,True,False,True,False
1419,52.41999816894531,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,17,False,False,True,True,True,True,False,True,False
1420,63.43000030517578,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,18,True,False,True,True,False,True,False,False,False
1421,48.25,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,13,True,False,False,False,False,True,False,True,False
1422,45.220001220703125,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,12,True,False,True,False,False,False,False,True,False
1423,38.43000030517578,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,False,False,False,False,False,True,True,True,False
1424,53.040000915527344,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,15,True,False,False,False,False,True,True,True,False
1425,37.90999984741211,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,False,False,False,False,False,True,True,True,False
1426,50.709999084472656,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,True,False,False,False,False,True,True,True,False
1427,56.13999938964844,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,True,False,False,False,False,True,True,True,False
1428,43.59999847412109,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,True,False,False,False,False,False,True,False,False
1429,53.16999816894531,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,17,True,False,False,False,False,True,True,True,False
1430,40.7599983215332,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,False,False,False,True,False,False,True,True,False
1431,33.97999954223633,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,False,False,False,False,False,True,True,True,False
1432,40.380001068115234,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,13,True,False,False,False,True,True,True,True,False
1433,37.75,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,True,False,False,False,False,False,True,True,False
1434,45.400001525878906,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,12,True,False,False,False,False,False,True,False,False
1435,51.72999954223633,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,13,False,False,False,False,True,True,True,True,False
1436,52.83000183105469,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,16,False,False,False,False,False,True,True,False,False
1437,42.5,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,15,False,False,True,True,True,True,True,True,False
1438,34.279998779296875,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,12,True,False,False,False,False,True,True,True,False
1439,51.810001373291016,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,15,True,False,True,True,False,True,True,True,False
1440,32.189998626708984,8.199999809265137,8.260000228881836,3.5,0.6154699921607971,12,True,False,False,False,False,False,False,True,False
1441,55.040000915527344,7.5,7.489999771118164,1.0,0.8048499822616577,16,False,False,True,False,False,True,True,False,False
1442,35.2599983215332,7.5,7.489999771118164,1.0,0.8048499822616577,14,False,False,False,False,False,False,True,True,False
1443,44.04999923706055,7.5,7.489999771118164,1.0,0.8048499822616577,12,False,False,True,False,False,True,True,True,False
1444,56.97999954223633,7.5,7.489999771118164,1.0,0.8048499822616577,12,False,True,False,False,False,True,True,True,False
1445,51.93000030517578,7.5,7.489999771118164,1.0,0.8048499822616577,12,False,False,True,False,False,True,True,True,False
1446,41.43999862670898,7.5,7.489999771118164,1.0,0.8048499822616577,12,False,False,False,False,False,False,True,True,False
1447,49.310001373291016,7.5,7.489999771118164,1.0,0.8048499822616577,14,True,False,True,True,False,True,True,False,False
1448,59.86000061035156,7.5,7.489999771118164,1.0,0.8048499822616577,13,False,False,True,True,False,True,True,False,False
1449,39.02000045776367,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,15,True,False,True,True,False,False,True,False,False
1450,41.65999984741211,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,True,False,True,False,False,False,True,False,False
1451,38.36000061035156,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,False,False,False,False,False,True,True,True,False
1452,36.88999938964844,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,16,True,False,False,False,False,True,True,True,False
1453,61.84000015258789,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,16,True,False,True,True,False,True,True,True,False
1454,45.9900016784668,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,False,False,True,False,False,True,True,True,False
